id,name,url,studio,category,episode_count,avg_rating,total_ratings,description
id1444483863,Girl Talk Mondays,https://podcasts.apple.com/us/podcast/girl-talk-mondays/id1444483863,Bianca Derhy & Anna Syren,Arts,75 episodes,4.6,11 Ratings,"A podcast by Bianca Derhy and Anna Syren, where we chat about female empowerment, love and relationships, and everything in between. Join us on Mondays as we speak to founders of fashion businesses, content creators, entrepreneurs, psychologists and authors, to inspire you to reach and fulfil your dream careers!"
id1715564754,Bootgate: Ron DeSantis is all Heels,https://podcasts.apple.com/us/podcast/bootgate-ron-desantis-is-all-heels/id1715564754,Quiet. Please,Arts,3 episodes,,,"n the wacky world of Floridian politics, Governor Ron ""Heels"" DeSantis has found himself in a bit of a pickle—or should we say, in a bit of a platform shoe? The Sunshine State's head honcho has been caught up in a scandal that's got more lift than a NASA rocket—yep, it's ""Bootgate,"" the saga that's got everyone looking down instead of up for a change.So, what's the tall tale? Well, it seems that DeSantis has been accused of giving his height a bit of a gubernatorial boost, thanks to some sneaky shoe inserts. That's right, the man's been elevating more than just taxes! And who do we have to thank for this juicy tidbit? None other than the former Tweeter-in-Chief, Donald Trump, who's been throwing shade taller than the alleged lifts themselves.The whole hullabaloo stepped into the spotlight with a Politico exposé that had more cobblers in a tizzy than a sale at Shoe Carnival. These sole-searching sleuths claimed that DeSantis's boots were more stacked than a pancake breakfast at IHOP.Now, DeSantis, standing at a reported 5'11"" (on a good hair day), swears on his mother's recipe for key lime pie that he's as lift-free as a Florida alligator's belly. But, he's been as shy about a barefoot measurement as a catfish is about a beauty pageant.The ""Bootgate"" brouhaha has been the gift that keeps on giving for his high-heeled haters. They're eating it up like a tourist with a Publix sub, saying these lifts aren't just for his feet, but for his lofty political dreams, too. They reckon he's trying to stand toe-to-toe with the big boys on the national stage—literally.DeSantis, for his part, isn't letting this scandal stomp on his spirit. He's been strutting into speeches with more jokes about his footwear than a stand-up comedian at a shoe store. But whether this scandal will scuff his political prospects or just add another inch to his infamous reputation, only time will tell.So, will ""Bootgate"" be the thing that trips up Governor DeSantis, or will he rise above it—elevator shoes and all? Stay tuned, folks. It's Florida, after all, where the only thing higher than the humidity is the next chapter of ""Bootgate."""
id1513297026,The Korean Beauty Show Podcast,https://podcasts.apple.com/us/podcast/the-korean-beauty-show-podcast/id1513297026,Lauren Lee,Arts,245 episodes,4.9,45 Ratings,"Want to keep up to date with all things Korean beauty? Join host Lauren Lee, founder of K-Beauty platform STYLE STORY as she talks K-Beauty live from Seoul, South Korea. If you want an insight into the products, ingredients and trends you’ll be seeing next in beauty as well as how to perfect your own K-Beauty routine, then this is the podcast for you."
id1708037840,Brain and Beauty,https://podcasts.apple.com/us/podcast/brain-and-beauty/id1708037840,Soofia bnb,Arts,3 episodes,5.0,2 Ratings,"Je n’ai jamais compris pourquoi on devait rentrer dans des cases. Pourquoi c’est soit t’es une meuf intelligente, soit une meuf fraiche, soit une sportive, soit une artiste… Pourquoi une fille ne peut pas par exemple aimer fortement la poésie et en même temps faire des full face tous les jours sans qu’on la décrédibilise ? Pourquoi une sportive de haut niveau est vue comme « trop sportive » pour être féminine ? Brain and Beauty c’est justement l’état d’esprit inverse : tu es une bête de meuf. Intelligente et Fraiche. Et chaque a sa place ici, on ne décrédibilise personne. Prends chaque épisode comme une bonne discussion, un soir d’été. On papotera sur tout développement personnel, les cours, les amitiés, l’amour, la vie… Sauf que ici, tu n’auras pas à te justifier pour que l’on te prenne au sérieux. Passe un bon moment copine 💌Brain and beauty, le Podcast  Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations."
id1607196019,Beauty with a Twist,https://podcasts.apple.com/us/podcast/beauty-with-a-twist/id1607196019,Dede,Arts,40 episodes,4.7,24 Ratings,"Beauty With A Twist is all about life in the beauty/service industry. Entrepreneurship, Tea, Horror stories & more. Hosted by: Dede"
id1211773564,Beauty Is Your Business - beautytech and beauty innovation,https://podcasts.apple.com/us/podcast/beauty-is-your-business-beautytech-and-beauty-innovation/id1211773564,MouthMedia Network,Arts,100 episodes,4.4,38 Ratings,"A business podcast about BEAUTY + TECH, featuring discussion of recent news, useful in-depth interviews with industry notables, and commentary about business and technology in the beauty industry. Hosted by industry experts, brand founders, and executives."
id1471270483,Gloss Angeles,https://podcasts.apple.com/us/podcast/gloss-angeles/id1471270483,Kirbie Johnson and Sara Tan,Arts,416 episodes,4.7,644 Ratings,"Co-hosts and longtime beauty journalists Kirbie Johnson and Sara Tan give their perspective on all things makeup, skincare, and wellness at the intersection of pop culture and entertainment. Experts in the field and friends IRL, they pull back the curtain on trends, treatments and popular products — all the things you're likely searching or watching on TikTok. (They'd know — they've spent 10 years creating and optimizing editorial content for mainstream digital beauty publishers.) Tuesday episodes reveal the most notable beauty headlines with informed takes while Friday episodes feature guests from experts in the industry to celebrity spokespeople, including Courteney Cox, Hailey Bieber, Halsey, Selena Gomez, Scarlett Johansson, Laverne Cox, Jonathan Van Ness, Barbie Ferreira, Brad Mondo, Emma Chamberlain, Dr. Jason Diamond, Charlotte Palermino and more. Hosted on Acast. See acast.com/privacy for more information."
id1642014779,Pia's Pod,https://podcasts.apple.com/us/podcast/pias-pod/id1642014779,Pia Mance,Arts,30 episodes,4.5,12 Ratings,"Welcome to Pia's Pod! Hosted by Pia Mance, Pia's Pod is a place to have meaningful and fun conversations that excite and inspire. Listeners can expect inspiring conversations about entrepreneurship, health and wellness, fashion, social media, and everything in between.See you every Tuesday!"
id1758757093,Pretty Please Podcast,https://podcasts.apple.com/us/podcast/pretty-please-podcast/id1758757093,"Pretty, please. Podcast.",Arts,2 episodes,5.0,3 Ratings,"Just a duo of supermoms, ruling our tiny kingdom, juggling it all like pros! Our podcast is like a juicy gossip session spiced up with the latest beauty buzz. Let's spill the tea and conquer the world, one episode at a time!"
id1660834300,Social Beauty Makers,https://podcasts.apple.com/us/podcast/social-beauty-makers/id1660834300,Gordon Miller,Arts,105 episodes,4.9,39 Ratings,"Each week, longtime pro beauty executive Gordon Miller brings insights and inspiration to you by way of fast-paced 15-20 minute episodes.Every Wednesday, Gordon shares his solo take on what he sees and hears in our larger world that is relevant to salons, pros, and brands. As Gordon likes to say ""the pro beauty industry is a mirror image of our larger world"" - and this is our weekly effort to share what that might mean for you and your business today....and tomorrow."
id1316743025,Living Skin by Dermalogica,https://podcasts.apple.com/us/podcast/living-skin-by-dermalogica/id1316743025,Dermalogica,Arts,83 episodes,4.8,104 Ratings,"As the skin care experts for over 30 years, Dermalogica's #1 focus is on empowering people to live in their healthiest skin. Our podcast brings advice from top skin health experts directly to you. Join us as we discuss real skin technologies to help you get real results. Welcome to your skin care journey with Dermalogica!"
id1746124544,"HER Style Podcast | Shopping, Color Palettes, Fashion, Wardrobe, Outfits, Clothing",https://podcasts.apple.com/us/podcast/her-style-podcast-shopping-color-palettes-fashion-wardrobe/id1746124544,"Heather Riggs - Stylist, Image Consultant & Color Analyst for Women",Arts,162 episodes,,,"The Go-To Podcast for Ambitious Women Who Want to Build Their Dream Wardrobe and Show Up with Confidence!**TOP 10 FASHION & BEAUTY PODCAST**Are you sick of having a closet full of clothes and nothing to wear? Have you been wearing and buying the same things on autopilot? Do you struggle to put your pieces together? Do you wish you could get dressed quickly in the morning and feel good as you go about your day?I’m so glad you’re here! This podcast will give you a clear cut system to elevate your style and put together a capsule wardrobe that feels right for you so you can show up and get dressed every day with confidence!Hey friend, I’m Heather Riggs, a wife, mom, and 17-year Certified Image Consultant and Color Specialist.After having my son in 2018, my whole life changed. My clothing didn’t feel right for me anymore. I didn’t have the time or energy to figure it out, so I tried a lot of the quick-fix mistakes you might be making. I copied what the other “cool mom” influencers were wearing on Instagram. I defaulted to preset outfits and cookie-cutter capsule wardrobes that were tailored for someone else and not for me. I ended up feeling even more frustrated and confused about what to wear.I realized that if I was going to feel confident and excited to get dressed again, I needed to buy less and shop smarter.So I sat down and mapped out the exact steps I’d taken with my most successful personal styling clients over the years and decided to get to work. Following this simple system, I built my dream wardrobe easily, efficiently, and inexpensively and now I want to help you do the same!In this podcast, I will teach you how to:- Figure out and elevate your personal style- Embrace and dress the body you have now so you can stop wasting money on clothes that don’t look good on you- Add more color into your wardrobe with confidence- Get rid of things (without feeling guilty!) and organize your closet- Design a custom capsule wardrobe that reflects where you are in your life- Quit impulse shopping and chasing fashion trends and start finding exactly what you want and need to fill in the gaps- Make the best use of your pieces and style them in new and exciting waysYou don’t have to go out and buy an entire new wardrobe. You just need someone to show you the simple art and science of getting dressed! I’m here to provide you with the practical tools and customized support you need — all with a side order of humor and humility (because fashion isn’t meant to be taken too seriously!).Get ready to binge hours of free style advice and enjoy getting dressed again!Next Steps:Take the Free 5-Min Personal Style Quiz:https://herstylellc.com/quizSubmit a Question for Q&A Thursday:https://herstylellc.com/podcastJoin HER Style Collective:https://herstylellc.com/collectiveVisit the Website:https://herstylellc.com/Email Us: support@herstylellc.com"
id1472224582,The Beauty Closet,https://podcasts.apple.com/us/podcast/the-beauty-closet/id1472224582,Goop Inc and Cadence 13,Arts,42 episodes,3.8,482 Ratings,"What’s the secret to the world’s glowiest skin? Why use clean, nontoxic personal-care products? (And what’s the easiest way to make the shift?) Can lasers and injectables really make a person look better? What skin-care tips and hair ideas are worthwhile? What does it mean to look and feel pretty or sexy or even beautiful? And can we—should we—try to sustain that as we get older? When it comes to beauty, there are 70 billion questions. On The Beauty Closet, the newest podcast from goop, editors Jean Godfrey-June and Megan O’Neill are going to answer as many of them as they can. They’ll have help fr​om top makeup artists, dermatologists, cleanbeauty founders, researchers, plastic surgeons, hairstylists, and of course their boss, Gwyneth Paltrow."
id1441018579,The Glossy Beauty Podcast,https://podcasts.apple.com/us/podcast/the-glossy-beauty-podcast/id1441018579,Glossy,Arts,295 episodes,4.0,147 Ratings,"The Glossy Beauty Podcast is the newest podcast from Glossy. Each 30-minute episode features candid conversations about how today’s trends, such as CBD and self-care, are shaping the future of the beauty and wellness industries. With a unique assortment of guests, The Glossy Beauty Podcast provides its listeners with a variety of insights and approaches to these categories, which are experiencing explosive growth. From new retail strategies on beauty floors to the importance of filtering skincare products through crystals, this show sets out to help listeners understand everything that is going on today, and prepare for what will show up in their feeds tomorrow."
id1071714260,Put A Ring On It: The Wedding Planning Podcast,https://podcasts.apple.com/us/podcast/put-a-ring-on-it-the-wedding-planning-podcast/id1071714260,"Danielle Pasternak, Daniel Moyer",Arts,132 episodes,4.8,179 Ratings,"Wedding pros, Daniel Moyer and Danielle Pasternak, come together to share their wedding industry and wedding planning knowledge through stories, interviews, tips and practical advice. In the wedding world, there is a great deal of dated information prancing through the interwebs and the Put A Ring On It podcast was created to help couples navigate the modern world of weddings by knowing which rules are ok to break and why certain traditions have stood the test of time. The show is created for anyone planning a wedding and wants insider knowledge and downright sensible wedding planning advice."
id1730733594,In conversation: System stories,https://podcasts.apple.com/us/podcast/in-conversation-system-stories/id1730733594,System stories,Arts,4 episodes,5.0,1 Rating,"‘In conversation’ is a new podcast series from System stories, in which we pair together key figures, creatives and collaborators from within the global fashion industry and its adjacent cultural fields to go face à face in long-format exchanges.In each episode, you’ll hear two of fashion’s most relevant, most powerful and most opinionated individuals, in conversation.Original music by Frédéric Sanchez"
id1501218541,Dior Talks,https://podcasts.apple.com/us/podcast/dior-talks/id1501218541,DIOR,Arts,47 episodes,4.9,28 Ratings,"Step inside the contemporary Dior mind with ‘Dior Talks’, a series of podcasts aimed at bringing together both the people who directly shape the creative direction of the House and those whose artistic, cultural or intellectual impact influence its narrative.The sixth series, ‘Feminism’, focuses on the women who have inspired Maria Grazia Chiuri, both professionally and personally, and who have been involved in the bold collaborations with the House that the Creative Director of Women’s collections has orchestrated and championed since her arrival in 2016. These podcasts provide a stimulating outlet for the voices of these influential and empowered figures, who talk openly and honestly about their lives, their motivations, the challenges they’ve overcome and their hopes for the future.The series is hosted by Justine Picardie, the London-based journalist and biographer.Hosted by Ausha. See ausha.co/privacy-policy for more information."
id1131628553,Naked Beauty,https://podcasts.apple.com/us/podcast/naked-beauty/id1131628553,Brooke DeVard,Arts,324 episodes,4.5,1.1K Ratings,"Unfiltered talk about beauty trends, selfcare journeys, skincare, wellness tips and the products we love, hosted by Brooke DeVard Ozaydinli, with the women I admire. Hosted on Acast. See acast.com/privacy for more information."
id1652944856,The CHIC Podcast,https://podcasts.apple.com/us/podcast/the-chic-podcast/id1652944856,Julie Kraus,Arts,67 episodes,5.0,23 Ratings,"Welcome to the CHIC podcast, hosted by Fashion Stylist and Image Consultant Julie Kraus, to help you step into the best version of yourself by growing your confidence, from the inside out.In these weekly episodes, we’ll walk you through how style can ripple effect to elevate all the areas of your life, both personally and professionally.We’re here to help the every day woman who has big dreams, and wants style to make sense & work for her as a tool to grow her confidence, presence, impact, and income. From mindset & habits, to strategies for curating an intentional closet and practical style tips to staying modern in your image - we will cover it all!This is not your average style podcast - each Monday we will go deep on elements of style you might have never considered so that getting dressed can become one of the best parts of your day."
id1573786577,On The Scent,https://podcasts.apple.com/us/podcast/on-the-scent/id1573786577,Nicola Bonn,Arts,158 episodes,5.0,54 Ratings,"On The Scent is the podcast destination for anyone fascinated by fragrance (or keen to learn more) – a place where perfume snobbery is stripped away, and fragrance is accessible to all.What began as a monthly sniff-in on the Outspoken Beauty Podcast soon became so popular in its own right (and with so many listeners sending in questions and asking for more) that On the Scent just had to go weekly - this time on its own perfumed platform!Encompassing everything from icons and all-time classics to what’s new on the high street to the more ‘niche’ indie brands; Beauty broadcaster and columnist Nicola Bonn and award-winning fragrance journalist and expert Suzy Nightingale give personalised perfume prescriptions, describe fragrances in such an intoxicating way you can almost smell them and help navigate the thousands of scents out there to find the truly incredible ones. Also expect interviews with well-known figures, delving into their favourite scents of all time and opportunities to get to know some of the most exciting perfumers in the world.Whether you’ve a collection of 500+ or are just starting on your scent journey, olfactory obsessives Nicola & Suzy are on a mission to find you fragrances that don’t simply smell good, but will re-connect you to long forgotten memories, engage your emotions and very likely blow your mind."
id1653018856,Skinfessions: Confessions of an Esthetician,https://podcasts.apple.com/us/podcast/skinfessions-confessions-of-an-esthetician/id1653018856,Amber Moon,Arts,10 episodes,5.0,1 Rating,"What happens behind closed doors remains behind closed doors, or does it?  This is a culmination of tested methods, philosophies and life hacks for a better week, improved wellbeing, amplified skin or just getting through the rest of today.Guests are healers, movers or shakers or all of the above.Thank you for joining."
id1725903189,The MakeUp Artist Podcast,https://podcasts.apple.com/us/podcast/the-makeup-artist-podcast/id1725903189,Albright Entertainment,Arts,10 episodes,4.9,32 Ratings,"Shelby Henry, an established San Diego makeup artist, sits down with some of the industry's best and brightest to not just talk about makeup but what's behind the beat.  Join her into the blend every week with her friends and colleagues for good conversations because we are all just here for the sillies!!!"
id1708932417,COVERED,https://podcasts.apple.com/us/podcast/covered/id1708932417,Natalie Brennan and Ruby Redstone,Arts,16 episodes,4.8,20 Ratings,"Covered is a fashion history podcast hosted by Ruby Redstone and Natalie Brennan that examines the legacy of the clothes we wear today. Each episode of Covered will focus on a different moment in fashion history. Where do our trends come from? And how can we look at the way we dress today as an extension of our culture? For shopping recommendations from the hosts and more curated content, visit covered.substack.com"
id1615197419,小岛秀‪乐‬,https://podcasts.apple.com/us/podcast/%E5%B0%8F%E5%B2%9B%E7%A7%80%E4%B9%90/id1615197419,Saladbob,Arts,8 episodes,5.0,2 Ratings,沙拉包头脑混乱的自言自语
id1447052185,"Thanks, it's Thrifted",https://podcasts.apple.com/us/podcast/thanks-its-thrifted/id1447052185,Dina & Shannon,Arts,102 episodes,4.8,183 Ratings,"If there’s one thing thrifters love more than thrifting, it’s talking about thrifting.  Two treasure-hunting friends, Dina (@dinasdays) and Shannon, host Thanks, it's Thrifted, a podcast about secondhand style, thrifting tips, and sustainable living. Come for the tips, stay for the laughs."
id1733394677,Motherhood Makeup & Mindset,https://podcasts.apple.com/us/podcast/motherhood-makeup-mindset/id1733394677,Destiny,Arts,11 episodes,5.0,5 Ratings,"Welcome to the Motherhood, Makeup, and Mindset podcast hosted by Destiny McKoy! Join us as we explore the beautiful chaos of motherhood, share quick makeup tips for busy moms, and delve into mindset strategies for navigating life's challenges. Each episode is a blend of beauty, self-care, and empowerment, designed to uplift and inspire women on their journey through motherhood and beyond. Tune in for heartfelt discussions, expert insights, and a supportive community to guide you every step of the way. Embrace the journey with us!"
id1590538894,The Makeup Insider,https://podcasts.apple.com/us/podcast/the-makeup-insider/id1590538894,Vanessa Barney,Arts,70 episodes,5.0,4 Ratings,"The Makeup Insider is a fortnightly one-on-one podcast exploring the life and career of makeup artists, hosted by freelance mua Vanessa Barney.. Finding your community of other likeminded mua’s – the creative, artistic, talkative, flexible, adaptable with a good eye for colour kind-of-people, can often be daunting. Like, where do you start? The Makeup Insider is designed for just that. To build a collaborative online community of artists to build their confidence, connections and help drive their career to the next level.If you’re just starting out or have been in the industry for a long time, tune in now, check out the key takeaways in the show notes and subscribe so you never miss an episode. Find Vanessa @vanessabarney @the.makeupinsider"
id1634477644,The Esthetician Lounge,https://podcasts.apple.com/us/podcast/the-esthetician-lounge/id1634477644,Acaydia School of Aesthetics,Arts,10 episodes,3.9,8 Ratings,"Brought to you by Acaydia School of Aesthetics, The Esthetician Lounge is a podcast full of interviews from your favorite skincare experts, alumni, and staff, as well as listener stories from you! Learn more about skincare, if the aesthetics field is right for you, and so much more. Join us every Wednesday at 12PM MT!"
id1538450502,What Are Those Podcast,https://podcasts.apple.com/us/podcast/what-are-those-podcast/id1538450502,Miguel Pichardo,Arts,31 episodes,5.0,6 Ratings,"Listen for the latest in Sneaker culture, releases and resell info. Join us as we debate various topics, have fun and highlight up and comers and established minds in the fashion game. Support this podcast: https://podcasters.spotify.com/pod/show/watpodcast/support"
id1437945178,Calibre Podcast Presented by Watches of Switzerland,https://podcasts.apple.com/us/podcast/calibre-podcast-presented-by-watches-of-switzerland/id1437945178,Watches of Switzerland,Arts,77 episodes,4.1,25 Ratings,The Calibre Podcast is a monthly series that explores topics and questions related to the world of horology
id1746100881,Lilahbility,https://podcasts.apple.com/us/podcast/lilahbility/id1746100881,Purple Banter,Arts,10 episodes,3.5,35 Ratings,"Lilahbility is coming in HOT & READY exploring all the dilemmas, daddies, personal conflicts, drama, and the real life of Los Angeles. With two transgender women as hosts, bound together by such a beautiful friendship, it goes beyond anything you’ll ever expect. Lilahbility will push boundaries, shed light on all transgender experiences, navigating and surviving life in this crazy city of Los Angeles after both coming from small towns across the country.. and helping people from all aspects and journeys of life heal & make it an inclusive space for all individuals across diverse paths of life"
id1560924181,The Midlife Woman's Guide to Style,https://podcasts.apple.com/us/podcast/the-midlife-womans-guide-to-style/id1560924181,Mary Michele Nidiffer,Arts,269 episodes,4.9,154 Ratings,"Welcome to The Midlife Woman's Guide to Style, a podcast designed to empower you through personal style.  I’m your host, Mary Michele Nidiffer – a Master Style Coach, Founder of StyleFinder Boutique and creator of the StyleFinder ID® System.  I’m here to help you know what to wear, how to wear it and how to get dressed in 7 minutes or less."
id1549004314,Skin and the City Podcast by Kasey Boone Skincare‪™‬,https://podcasts.apple.com/us/podcast/skin-and-the-city-podcast-by-kasey-boone-skincare/id1549004314,Kasey Boone,Arts,144 episodes,4.6,225 Ratings,"A Podcast for estheticians by Kasey Boone! A safe place for free thinking, no judgment, support, resources + fun! The lifestyle of an esthetician. Support this podcast: https://podcasters.spotify.com/pod/show/skinandthecity/support"
id1522162686,Skincare Anarchy,https://podcasts.apple.com/us/podcast/skincare-anarchy/id1522162686,Ekta et al.,Arts,600 episodes,4.9,225 Ratings,"Join Ekta as she discusses skincare trends, social issues, and myths around skincare and beauty culture. Join the discussion on Instagram @skincareanarchy!(Not legal or medical advice, all views expressed are non-legal and non-medical opinions)  Hosted on Acast. See acast.com/privacy for more information."
id1406088965,Style Masterclass,https://podcasts.apple.com/us/podcast/style-masterclass/id1406088965,Judith Gaton,Arts,307 episodes,4.9,95 Ratings,The Style Masterclass Podcast with your host Miss J.  The Style Coaching podcast that teaches you to show up with Style & Confidence no matter what size you are.Let's Build Your ConfidenceStyle You To Look Like a BossBuild a Wardrobe You'll WearAnd Get You Showing Up Ready to Conquer & Slay.You ready?
id1751958543,The Remasters,https://podcasts.apple.com/us/podcast/the-remasters/id1751958543,Audemars Piguet,Arts,4 episodes,4.0,10 Ratings,"Welcome to The Remasters, a new podcast series that talks with today’s leading creative tastemakers about how vintage objects can spark creative journeys that inspire future design. Hosted by the luxury watch dealer Zoe Abelson, each episode will explore watches, fashion and music through objects, answering the question: How does vintage inspire disruptive creativity?"
id1742690803,Style-ish,https://podcasts.apple.com/us/podcast/style-ish/id1742690803,Shameless Media,Arts,14 episodes,5.0,9 Ratings,"Style-ish is the podcast for all things fashion, brand, business and beauty."
id1427018681,You Beauty,https://podcasts.apple.com/us/podcast/you-beauty/id1427018681,Mamamia,Arts,"1,106 episodes",4.5,50 Ratings,"Need help navigating what serum you should be putting on your face? Finding the perfect mascara? Navigating the beauty aisles? You Beauty is the podcast for your face, and it’s here to answer all your questions."
id1736624934,Style POV,https://podcasts.apple.com/us/podcast/style-pov/id1736624934,Gabrielle Arruda,Arts,21 episodes,5.0,18 Ratings,"We are here to examine our relationships with style and aesthetics.  The goal is to learn to trust our fashion instincts, develop a unique style POV, and find strength through style."
id1641510053,The Beauty Room with Tatyana,https://podcasts.apple.com/us/podcast/the-beauty-room-with-tatyana/id1641510053,Tatyana Lafata,Arts,49 episodes,4.7,37 Ratings,"You may know Tatyana from social media as she places her mark in the beauty world on TikTok and Instagram. An admirer of skincare and makeup she has spent hours and hours educating herself on all things beauty. You may know her as the “beauty fairy” or maybe for her famous heatless blowouts! Here she has decided to create a channel where all things beauty are talked about! Skincare, makeup, hair care, beauty tips and tricks, passions, goals, hardships, health & wellness and more will be spoken about on this channel. Welcome to the beauty room xx"
id1578190670,The Hairdresser Strong Show,https://podcasts.apple.com/us/podcast/the-hairdresser-strong-show/id1578190670,"Hatching Imagination, LLC",Arts,200 episodes,5.0,3 Ratings,"The Hairdresser Strong Show is all about Salon Owners, Rising Stylists, and Seasoned Stylists sharing their experiences, successes, failures, and advice to inform, educate, and empower their Fellow Hairdresser. We won’t stop until we are all: Hairdresser Strong.⁠"
id1478211900,Beauty IQ Uncensored,https://podcasts.apple.com/us/podcast/beauty-iq-uncensored/id1478211900,Adore Beauty,Arts,375 episodes,4.3,30 Ratings,"Welcome to Adore Beauty's podcast Beauty IQ Uncensored, with host Hannah Furst getting real about every aspect of beauty. No topic is off-limits - from retinol to bum hair - and you can expect a healthy dose of education and laughs. Warning: Not suitable for the school pick up. New episodes released every Monday."
id1462213019,Let's Get Dressed,https://podcasts.apple.com/us/podcast/lets-get-dressed/id1462213019,Dear Media,Arts,240 episodes,4.6,219 Ratings,"How do you create a staple wardrobe? What trends are dominating the runways? Who’s the coolest new designer to watch? Join ultimate fashion insider Liv Perez for new episodes every Monday to hear the best in fashion news, styling tips, and interviews with top industry leaders that will leave you inspired to dress and feel your best self every day.Produced by Dear Media"
id1608021563,American Girl Women,https://podcasts.apple.com/us/podcast/american-girl-women/id1608021563,Laura Tretter + Lindsey Adams Franke,Arts,129 episodes,4.8,100 Ratings,"American Girl Women is a podcast where two millennial gals gather ‘round the microphone and reminisce on the cultural phenomenon that took our childhoods by storm: American Girl Dolls. Contrary to what you might think, we aren't just talking about dolls here. We're diving into the high highs and low lows of getting hooked on AG and all the childhood memories that come flooding back. Plus, we're forever discussing the iconic AG catalog—the most treasured piece of literature to ever grace our mailboxes. If you're still bitter about not getting Samantha's brass bed, if you sent Kirsten to the doll hospital for a botched hair cut after taking out her braids, or if every winter you dream of Addy's Christmas dress, join us + our guests each Tuesday. Send us your AG stories below! americangirlwomen@gmail.com IG:@americangirlwomen"
id1741589082,Fashion People,https://podcasts.apple.com/us/podcast/fashion-people/id1741589082,Audacy | Puck,Arts,30 episodes,4.2,70 Ratings,"Puck correspondent Lauren Sherman and a rotating cast of industry insiders take you deep inside what fashion people are really talking about behind the scenes of this multi-trillion-dollar biz, from creative director switcheroos to M&A drama, D.T.C. downfalls, and magazine mishaps.Fashion People is an extension of Line Sheet, Lauren’s private email for Puck, where she tracks what’s happening beyond the press releases in fashion, beauty, and media.New episodes publish twice-weekly, every Tuesday and Friday."
id1567851735,The Influence Community,https://podcasts.apple.com/us/podcast/the-influence-community/id1567851735,Danielle Glanz & Allysa Larson,Arts,151 episodes,4.4,66 Ratings,"The Influence Community is a weekly podcast hosted by two fashion influencers and passionate entrepreneurs, Danielle Glanz and Allysa Larson. This podcast aims to create more transparency in the world of social media influencers and blogging, spill industry secrets, give listeners their best tips, tricks and advice about everything in between. and so much more. Welcome to the community! Danielle's Instagram: @shestyledwhatAllysa's Instagram: @fashionablysurfedPodcast Instagram: @theinfluencecommunityClubhouse: The Influence Community"
id1523080966,How Fitting,https://podcasts.apple.com/us/podcast/how-fitting/id1523080966,Alison Hoenes | women's apparel patternmaker,Arts,100 episodes,4.8,5 Ratings,"Tired of clothes that don't fit from a fashion industry that doesn’t care? If you’ve set out to do better with your brand, How Fitting® is the podcast for you. Hear how relatable fashion design entrepreneurs fit their customer, lifestyle, and values, meet factories, and learn practical tips from experts so you can create a perfect fit in your fashion business. Hosted by freelance women’s apparel patternmaker Alison Hoenes."
id1488669917,Charles Manson,https://podcasts.apple.com/us/podcast/charles-manson/id1488669917,Cult,Arts,1 episode,2.2,41 Ratings,It’s pretty ight
id1518313105,Eyewitness Beauty,https://podcasts.apple.com/us/podcast/eyewitness-beauty/id1518313105,Eyewitness Beauty,Arts,136 episodes,4.5,450 Ratings,"A beauty and pop culture podcast by industry insiders Annie Kreighbaum and Nick Axelrod-Welk. Join them every week as they investigate the biggest beauty stories, the people making headlines, and the products they're obsessed with."
id1554163587,Chic Happens‪!‬,https://podcasts.apple.com/us/podcast/chic-happens/id1554163587,Cheeky Chic Boutique,Arts,135 episodes,5.0,40 Ratings,"Welcome to our podcast, Chic Happens! We're Rachel Riviello & Mandy Dennehy, the founders and owners of Cheeky Chic Boutique, an online boutique in North Texas! We created this podcast to build a fun atmosphere for our listeners to indulge in and connect with! We LOVE having girl talk all about motherhood & marriage, faith and small business ownership; we’re OBSESSED with TV, movies, books, celebrities, and all things pop culture! We sometimes find ourselves stuck in the 90’s and we LOVE sharing funny stories about our day-to-day lives! We’re here to relate with you, encourage you, and hopefully make you laugh so you can take your mind off of your problems while you listen to ours! Kidding… kind of! Enjoy and don’t hesitate to reach out to us - We love being social! www.shop-ccb.com"
id1488403751,writing,https://podcasts.apple.com/us/podcast/writing/id1488403751,katherine terry,Arts,2 episodes,1.0,1 Rating,music
id1616968205,The Chair-apist,https://podcasts.apple.com/us/podcast/the-chair-apist/id1616968205,Cameron,Arts,17 episodes,4.8,4 Ratings,"An industry podcast to put you, the hairdresser, in the drivers seat. If you are just beginning or deep into your career The Chair-apist touches on everything you might want to pull from when you have questions about your journey."
id1524413617,Fashion Business Mindset,https://podcasts.apple.com/us/podcast/fashion-business-mindset/id1524413617,Elizabeth Formosa,Arts,100 episodes,,,"Fashion Business Mindset is your FROW seat to 'real' stories from Designers, Brands, Entrepreneurs, Makers & Mentors. Our mission? To increase the success rate in the Fashion Industry by creating a dynamic fashion business eco-system. Fashion Business Mindset provides industry insights and insider access to The Future of Fashion. Hosted & created by Elizabeth Formosa, the Founder of Fashion Equipped.https://fashionequipped.com.au/"
